trip_id,day_of_week,destination,time_of_day,weather,trip_duration,item,item_importance,item_relevance,times_carried_before,previous_forget_count,forgot
68,Wednesday,Office,Afternoon,Rainy,Medium,Earphones,0.4,0.437,7,2,1
69,Monday,College,Evening,Cloudy,Medium,Earphones,0.4,0.55,5,0,1
69,Monday,College,Evening,Cloudy,Medium,Water_Bottle,0.45,0.589,12,1,0
69,Monday,College,Evening,Cloudy,Medium,Phone,0.98,0.847,17,0,0
69,Monday,College,Evening,Cloudy,Medium,ID_Card,0.9,0.914,15,0,0
69,Monday,College,Evening,Cloudy,Medium,Laptop,0.8,0.917,9,1,0
69,Monday,College,Evening,Cloudy,Medium,Notebook,0.5,0.917,13,0,0
69,Monday,College,Evening,Cloudy,Medium,Wallet,0.95,0.722,12,1,0
70,Thursday,College,Evening,Cold,Medium,Keys,0.93,0.611,12,0,0
70,Thursday,College,Evening,Cold,Medium,Wallet,0.95,0.745,10,0,0
70,Thursday,College,Evening,Cold,Medium,Notebook,0.5,0.923,8,0,0
70,Thursday,College,Evening,Cold,Medium,Phone,0.98,0.875,11,0,0
70,Thursday,College,Evening,Cold,Medium,ID_Card,0.9,0.918,12,0,0
70,Thursday,College,Evening,Cold,Medium,Umbrella,0.35,0.332,14,0,1
70,Thursday,College,Evening,Cold,Medium,Laptop,0.8,0.944,17,0,1
71,Saturday,Friends_House,Morning,Sunny,Short,ID_Card,0.9,0.179,8,0,0
71,Saturday,Friends_House,Morning,Sunny,Short,Earphones,0.4,0.488,14,2,0
71,Saturday,Friends_House,Morning,Sunny,Short,Keys,0.93,0.516,3,1,0
71,Saturday,Friends_House,Morning,Sunny,Short,Wallet,0.95,0.447,12,0,0
72,Tuesday,Shopping,Morning,Rainy,Long,Laptop,0.8,0.16,5,1,0
72,Tuesday,Shopping,Morning,Rainy,Long,ID_Card,0.9,0.559,12,0,1
72,Tuesday,Shopping,Morning,Rainy,Long,Umbrella,0.35,0.838,8,0,1
72,Tuesday,Shopping,Morning,Rainy,Long,Water_Bottle,0.45,0.24,12,0,1
72,Tuesday,Shopping,Morning,Rainy,Long,Phone,0.98,0.739,9,0,1
72,Tuesday,Shopping,Morning,Rainy,Long,Wallet,0.95,0.909,15,0,0
73,Thursday,Other,Evening,Sunny,Short,Charger,0.55,0.436,11,0,0
73,Thursday,Other,Evening,Sunny,Short,Water_Bottle,0.45,0.303,5,1,0
73,Thursday,Other,Evening,Sunny,Short,Phone,0.98,0.873,16,0,0
73,Thursday,Other,Evening,Sunny,Short,Wallet,0.95,0.583,12,0,1
74,Monday,Gym,Afternoon,Cold,Long,Water_Bottle,0.45,0.783,20,1,0
74,Monday,Gym,Afternoon,Cold,Long,Earphones,0.4,0.864,11,0,1
74,Monday,Gym,Afternoon,Cold,Long,Charger,0.55,0.084,3,1,1
74,Monday,Gym,Afternoon,Cold,Long,Keys,0.93,0.569,10,0,1
74,Monday,Gym,Afternoon,Cold,Long,Umbrella,0.35,0.146,2,5,1
75,Friday,Other,Afternoon,Cold,Short,Notebook,0.5,0.171,4,2,1
75,Friday,Other,Afternoon,Cold,Short,Laptop,0.8,0.32,6,2,1
75,Friday,Other,Afternoon,Cold,Short,Water_Bottle,0.45,0.315,7,2,0
75,Friday,Other,Afternoon,Cold,Short,Phone,0.98,0.735,15,0,0
76,Thursday,Gym,Morning,Hot,Medium,Water_Bottle,0.45,0.99,16,0,0
76,Thursday,Gym,Morning,Hot,Medium,Keys,0.93,0.532,6,0,0
76,Thursday,Gym,Morning,Hot,Medium,Laptop,0.8,0.01,2,1,1
76,Thursday,Gym,Morning,Hot,Medium,Charger,0.55,0.129,5,2,1
76,Thursday,Gym,Morning,Hot,Medium,Earphones,0.4,0.852,14,0,0
77,Wednesday,Friends_House,Morning,Cloudy,Medium,Phone,0.98,0.895,14,0,0
77,Wednesday,Friends_House,Morning,Cloudy,Medium,Keys,0.93,0.603,8,0,0
77,Wednesday,Friends_House,Morning,Cloudy,Medium,Earphones,0.4,0.376,11,3,1
77,Wednesday,Friends_House,Morning,Cloudy,Medium,ID_Card,0.9,0.24,5,0,0
78,Tuesday,College,Evening,Sunny,Long,ID_Card,0.9,0.826,16,0,0
78,Tuesday,College,Evening,Sunny,Long,Notebook,0.5,0.955,13,1,1
78,Tuesday,College,Evening,Sunny,Long,Phone,0.98,0.948,12,1,0
79,Thursday,Shopping,Morning,Hot,Short,Wallet,0.95,0.954,11,0,1
79,Thursday,Shopping,Morning,Hot,Short,Water_Bottle,0.45,0.69,11,1,0
79,Thursday,Shopping,Morning,Hot,Short,Phone,0.98,0.813,13,0,0
79,Thursday,Shopping,Morning,Hot,Short,ID_Card,0.9,0.618,11,1,0
80,Friday,Family_Event,Afternoon,Hot,Long,Keys,0.93,0.523,8,0,0
80,Friday,Family_Event,Afternoon,Hot,Long,Phone,0.98,0.881,13,0,0
80,Friday,Family_Event,Afternoon,Hot,Long,Water_Bottle,0.45,0.654,19,1,0
81,Sunday,Other,Night,Sunny,Medium,Earphones,0.4,0.336,7,0,0
81,Sunday,Other,Night,Sunny,Medium,Phone,0.98,0.801,15,0,0
81,Sunday,Other,Night,Sunny,Medium,Notebook,0.5,0.201,7,0,0
82,Thursday,Family_Event,Morning,Cloudy,Medium,Keys,0.93,0.594,10,0,0
83,Tuesday,College,Evening,Cloudy,Medium,Notebook,0.5,0.899,19,1,0
83,Tuesday,College,Evening,Cloudy,Medium,Wallet,0.95,0.777,9,0,0
83,Tuesday,College,Evening,Cloudy,Medium,ID_Card,0.9,0.868,16,0,0
83,Tuesday,College,Evening,Cloudy,Medium,Laptop,0.8,0.951,11,0,1
83,Tuesday,College,Evening,Cloudy,Medium,Phone,0.98,0.872,17,0,1
84,Saturday,Gym,Morning,Hot,Short,ID_Card,0.9,0.173,4,0,0
84,Saturday,Gym,Morning,Hot,Short,Water_Bottle,0.45,0.961,19,1,0
85,Friday,College,Evening,Rainy,Medium,Wallet,0.95,0.767,10,0,0
85,Friday,College,Evening,Rainy,Medium,ID_Card,0.9,0.981,12,0,0
85,Friday,College,Evening,Rainy,Medium,Laptop,0.8,0.848,9,2,0
85,Friday,College,Evening,Rainy,Medium,Phone,0.98,0.942,9,0,0
85,Friday,College,Evening,Rainy,Medium,Keys,0.93,0.6,8,0,0
85,Friday,College,Evening,Rainy,Medium,Charger,0.55,0.837,20,0,0
85,Friday,College,Evening,Rainy,Medium,Notebook,0.5,0.914,9,0,0
86,Friday,College,Evening,Rainy,Short,Laptop,0.8,0.84,14,0,0
86,Friday,College,Evening,Rainy,Short,Notebook,0.5,0.907,14,3,1
86,Friday,College,Evening,Rainy,Short,Umbrella,0.35,0.893,12,0,0
86,Friday,College,Evening,Rainy,Short,Earphones,0.4,0.563,10,3,0
86,Friday,College,Evening,Rainy,Short,ID_Card,0.9,0.82,11,0,1
86,Friday,College,Evening,Rainy,Short,Wallet,0.95,0.714,6,0,0
86,Friday,College,Evening,Rainy,Short,Phone,0.98,0.796,15,0,0
87,Monday,Travel,Evening,Rainy,Short,Earphones,0.4,0.657,10,4,1
87,Monday,Travel,Evening,Rainy,Short,Wallet,0.95,0.887,8,0,0
87,Monday,Travel,Evening,Rainy,Short,Phone,0.98,0.915,17,0,0
87,Monday,Travel,Evening,Rainy,Short,Water_Bottle,0.45,0.51,10,0,1
87,Monday,Travel,Evening,Rainy,Short,Charger,0.55,0.926,18,1,0
88,Wednesday,Friends_House,Morning,Sunny,Medium,Wallet,0.95,0.566,9,0,0
88,Wednesday,Friends_House,Morning,Sunny,Medium,Keys,0.93,0.614,12,0,0
88,Wednesday,Friends_House,Morning,Sunny,Medium,Phone,0.98,0.912,11,0,0
89,Saturday,Friends_House,Afternoon,Cloudy,Medium,Keys,0.93,0.51,7,0,0
89,Saturday,Friends_House,Afternoon,Cloudy,Medium,Phone,0.98,0.852,18,0,0
90,Saturday,Family_Event,Evening,Sunny,Short,Earphones,0.4,0.221,4,1,1
90,Saturday,Family_Event,Evening,Sunny,Short,Wallet,0.95,0.595,13,0,0
91,Thursday,Friends_House,Morning,Hot,Short,Charger,0.55,0.416,8,0,1
91,Thursday,Friends_House,Morning,Hot,Short,Wallet,0.95,0.466,2,0,0
91,Thursday,Friends_House,Morning,Hot,Short,Water_Bottle,0.45,0.576,5,0,1
91,Thursday,Friends_House,Morning,Hot,Short,ID_Card,0.9,0.291,4,0,0
92,Saturday,Family_Event,Morning,Cloudy,Short,Laptop,0.8,0.14,6,1,1
92,Saturday,Family_Event,Morning,Cloudy,Short,Phone,0.98,0.834,13,0,0
92,Saturday,Family_Event,Morning,Cloudy,Short,Keys,0.93,0.612,9,0,0
93,Saturday,College,Morning,Cloudy,Short,Umbrella,0.35,0.518,9,1,0
93,Saturday,College,Morning,Cloudy,Short,Water_Bottle,0.45,0.581,13,1,1
93,Saturday,College,Morning,Cloudy,Short,Wallet,0.95,0.749,8,0,0
93,Saturday,College,Morning,Cloudy,Short,Notebook,0.5,0.879,9,0,1
93,Saturday,College,Morning,Cloudy,Short,Keys,0.93,0.498,9,0,0
93,Saturday,College,Morning,Cloudy,Short,ID_Card,0.9,0.9,15,0,0
93,Saturday,College,Morning,Cloudy,Short,Charger,0.55,0.915,14,0,0
94,Wednesday,Office,Night,Sunny,Medium,Charger,0.55,0.853,17,0,0
94,Wednesday,Office,Night,Sunny,Medium,Water_Bottle,0.45,0.503,13,0,0
94,Wednesday,Office,Night,Sunny,Medium,Phone,0.98,0.936,13,0,0
94,Wednesday,Office,Night,Sunny,Medium,Laptop,0.8,0.852,9,3,0
94,Wednesday,Office,Night,Sunny,Medium,Notebook,0.5,0.575,6,2,1
95,Sunday,Travel,Evening,Sunny,Short,Notebook,0.5,0.238,5,1,1
95,Sunday,Travel,Evening,Sunny,Short,Laptop,0.8,0.544,7,2,0
95,Sunday,Travel,Evening,Sunny,Short,Wallet,0.95,0.958,14,0,0
95,Sunday,Travel,Evening,Sunny,Short,Water_Bottle,0.45,0.566,5,0,1
95,Sunday,Travel,Evening,Sunny,Short,Earphones,0.4,0.637,13,1,1
95,Sunday,Travel,Evening,Sunny,Short,Charger,0.55,0.99,20,0,1
95,Sunday,Travel,Evening,Sunny,Short,ID_Card,0.9,0.99,12,0,0
96,Wednesday,Family_Event,Afternoon,Rainy,Long,Laptop,0.8,0.12,3,0,1
96,Wednesday,Family_Event,Afternoon,Rainy,Long,Charger,0.55,0.292,4,1,0
96,Wednesday,Family_Event,Afternoon,Rainy,Long,Umbrella,0.35,0.825,16,0,0
96,Wednesday,Family_Event,Afternoon,Rainy,Long,Phone,0.98,0.691,7,0,0
97,Tuesday,College,Evening,Sunny,Short,ID_Card,0.9,0.962,11,0,1
97,Tuesday,College,Evening,Sunny,Short,Keys,0.93,0.623,13,0,0
97,Tuesday,College,Evening,Sunny,Short,Wallet,0.95,0.66,8,0,0
97,Tuesday,College,Evening,Sunny,Short,Notebook,0.5,0.779,11,1,0
97,Tuesday,College,Evening,Sunny,Short,Laptop,0.8,0.89,17,1,0
97,Tuesday,College,Evening,Sunny,Short,Charger,0.55,0.772,23,0,1
98,Friday,Shopping,Afternoon,Sunny,Short,Keys,0.93,0.662,9,0,0
98,Friday,Shopping,Afternoon,Sunny,Short,Wallet,0.95,0.936,14,0,0
98,Friday,Shopping,Afternoon,Sunny,Short,Phone,0.98,0.821,17,0,0
99,Friday,Travel,Afternoon,Hot,Long,Wallet,0.95,0.878,16,0,0
99,Friday,Travel,Afternoon,Hot,Long,Water_Bottle,0.45,0.777,13,2,0
99,Friday,Travel,Afternoon,Hot,Long,ID_Card,0.9,0.881,20,0,0
99,Friday,Travel,Afternoon,Hot,Long,Charger,0.55,0.893,14,4,0
100,Monday,College,Afternoon,Cloudy,Short,Keys,0.93,0.626,11,0,0
100,Monday,College,Afternoon,Cloudy,Short,Charger,0.55,0.864,17,0,0
100,Monday,College,Afternoon,Cloudy,Short,Phone,0.98,0.86,14,0,0
100,Monday,College,Afternoon,Cloudy,Short,Water_Bottle,0.45,0.638,10,1,0
100,Monday,College,Afternoon,Cloudy,Short,Notebook,0.5,0.93,11,2,0
100,Monday,College,Afternoon,Cloudy,Short,ID_Card,0.9,0.952,13,0,1
101,Saturday,Gym,Afternoon,Cloudy,Medium,Wallet,0.95,0.278,7,0,0
101,Saturday,Gym,Afternoon,Cloudy,Medium,Phone,0.98,0.693,16,0,0
101,Saturday,Gym,Afternoon,Cloudy,Medium,Umbrella,0.35,0.183,4,3,1
101,Saturday,Gym,Afternoon,Cloudy,Medium,Water_Bottle,0.45,0.99,15,0,0
102,Tuesday,Family_Event,Morning,Cloudy,Long,Phone,0.98,0.819,16,0,0
102,Tuesday,Family_Event,Morning,Cloudy,Long,Wallet,0.95,0.587,6,0,0
102,Tuesday,Family_Event,Morning,Cloudy,Long,Keys,0.93,0.478,7,0,0
102,Tuesday,Family_Event,Morning,Cloudy,Long,Umbrella,0.35,0.397,7,2,1
103,Saturday,Travel,Evening,Hot,Long,Earphones,0.4,0.532,11,0,1
103,Saturday,Travel,Evening,Hot,Long,Water_Bottle,0.45,0.771,18,1,0
103,Saturday,Travel,Evening,Hot,Long,Keys,0.93,0.482,10,0,1
103,Saturday,Travel,Evening,Hot,Long,Phone,0.98,0.904,14,0,0
103,Saturday,Travel,Evening,Hot,Long,Laptop,0.8,0.595,8,1,0
103,Saturday,Travel,Evening,Hot,Long,Charger,0.55,0.961,16,1,0
104,Monday,Office,Evening,Cloudy,Medium,Notebook,0.5,0.541,7,0,0
104,Monday,Office,Evening,Cloudy,Medium,Water_Bottle,0.45,0.444,13,0,0
104,Monday,Office,Evening,Cloudy,Medium,Keys,0.93,0.597,12,0,0
104,Monday,Office,Evening,Cloudy,Medium,Phone,0.98,0.828,18,0,1
104,Monday,Office,Evening,Cloudy,Medium,Charger,0.55,0.821,15,1,0
104,Monday,Office,Evening,Cloudy,Medium,Umbrella,0.35,0.476,11,1,1
104,Monday,Office,Evening,Cloudy,Medium,Wallet,0.95,0.704,4,0,0
104,Monday,Office,Evening,Cloudy,Medium,Laptop,0.8,0.914,12,0,0
105,Saturday,Family_Event,Morning,Hot,Short,Water_Bottle,0.45,0.579,10,1,0
105,Saturday,Family_Event,Morning,Hot,Short,Keys,0.93,0.579,9,0,0
106,Saturday,Office,Afternoon,Cold,Medium,Charger,0.55,0.845,11,1,1
106,Saturday,Office,Afternoon,Cold,Medium,ID_Card,0.9,0.806,9,0,0
106,Saturday,Office,Afternoon,Cold,Medium,Laptop,0.8,0.844,16,3,0
107,Saturday,Family_Event,Morning,Rainy,Long,ID_Card,0.9,0.269,5,0,0
107,Saturday,Family_Event,Morning,Rainy,Long,Charger,0.55,0.326,7,4,1
107,Saturday,Family_Event,Morning,Rainy,Long,Wallet,0.95,0.652,10,0,1
107,Saturday,Family_Event,Morning,Rainy,Long,Umbrella,0.35,0.844,10,1,0
107,Saturday,Family_Event,Morning,Rainy,Long,Water_Bottle,0.45,0.214,3,1,1
107,Saturday,Family_Event,Morning,Rainy,Long,Keys,0.93,0.583,13,0,0
108,Friday,Office,Night,Cloudy,Long,ID_Card,0.9,0.842,7,0,0
108,Friday,Office,Night,Cloudy,Long,Charger,0.55,0.872,14,0,1
108,Friday,Office,Night,Cloudy,Long,Umbrella,0.35,0.362,17,1,1
108,Friday,Office,Night,Cloudy,Long,Notebook,0.5,0.532,10,1,1
108,Friday,Office,Night,Cloudy,Long,Water_Bottle,0.45,0.53,14,1,1
109,Thursday,Travel,Night,Hot,Short,Wallet,0.95,0.904,23,0,0
109,Thursday,Travel,Night,Hot,Short,Charger,0.55,0.867,16,3,1
109,Thursday,Travel,Night,Hot,Short,Phone,0.98,0.908,12,0,0
109,Thursday,Travel,Night,Hot,Short,Earphones,0.4,0.606,8,2,0
110,Friday,Gym,Night,Cloudy,Short,Water_Bottle,0.45,0.904,13,2,1
110,Friday,Gym,Night,Cloudy,Short,Keys,0.93,0.52,6,0,0
110,Friday,Gym,Night,Cloudy,Short,Laptop,0.8,0.024,3,1,1
110,Friday,Gym,Night,Cloudy,Short,Phone,0.98,0.621,12,0,0
110,Friday,Gym,Night,Cloudy,Short,Earphones,0.4,0.822,17,0,0
110,Friday,Gym,Night,Cloudy,Short,Umbrella,0.35,0.185,1,1,1
111,Tuesday,Office,Morning,Cloudy,Short,Water_Bottle,0.45,0.58,5,2,1
111,Tuesday,Office,Morning,Cloudy,Short,Wallet,0.95,0.651,7,0,1
111,Tuesday,Office,Morning,Cloudy,Short,Laptop,0.8,0.879,10,0,0
111,Tuesday,Office,Morning,Cloudy,Short,ID_Card,0.9,0.914,22,0,0
111,Tuesday,Office,Morning,Cloudy,Short,Phone,0.98,0.951,12,0,0
112,Saturday,Family_Event,Morning,Rainy,Short,Charger,0.55,0.198,6,1,1
112,Saturday,Family_Event,Morning,Rainy,Short,Wallet,0.95,0.642,2,2,0
112,Saturday,Family_Event,Morning,Rainy,Short,Phone,0.98,0.8,15,1,0
112,Saturday,Family_Event,Morning,Rainy,Short,Umbrella,0.35,0.831,17,0,0
112,Saturday,Family_Event,Morning,Rainy,Short,ID_Card,0.9,0.278,12,0,0
113,Thursday,College,Morning,Cloudy,Medium,Water_Bottle,0.45,0.666,13,0,1
113,Thursday,College,Morning,Cloudy,Medium,Umbrella,0.35,0.446,9,3,1
113,Thursday,College,Morning,Cloudy,Medium,Earphones,0.4,0.547,6,1,0
113,Thursday,College,Morning,Cloudy,Medium,Wallet,0.95,0.829,13,0,0
113,Thursday,College,Morning,Cloudy,Medium,ID_Card,0.9,0.878,5,1,1
113,Thursday,College,Morning,Cloudy,Medium,Notebook,0.5,0.836,14,3,1
113,Thursday,College,Morning,Cloudy,Medium,Keys,0.93,0.554,6,0,0
113,Thursday,College,Morning,Cloudy,Medium,Charger,0.55,0.824,10,3,1
114,Thursday,College,Morning,Sunny,Short,Water_Bottle,0.45,0.603,9,1,0
114,Thursday,College,Morning,Sunny,Short,Wallet,0.95,0.723,10,0,1
114,Thursday,College,Morning,Sunny,Short,Phone,0.98,0.877,12,0,0
114,Thursday,College,Morning,Sunny,Short,Charger,0.55,0.785,8,1,0
114,Thursday,College,Morning,Sunny,Short,Notebook,0.5,0.885,17,0,0
114,Thursday,College,Morning,Sunny,Short,Laptop,0.8,0.921,17,1,1
114,Thursday,College,Morning,Sunny,Short,Earphones,0.4,0.624,8,2,1
115,Thursday,Office,Morning,Cloudy,Short,Laptop,0.8,0.987,18,0,1
115,Thursday,Office,Morning,Cloudy,Short,Notebook,0.5,0.554,18,0,1
115,Thursday,Office,Morning,Cloudy,Short,Water_Bottle,0.45,0.486,8,1,1
115,Thursday,Office,Morning,Cloudy,Short,Charger,0.55,0.778,14,2,0
116,Thursday,Friends_House,Morning,Sunny,Short,Umbrella,0.35,0.204,4,2,1
116,Thursday,Friends_House,Morning,Sunny,Short,Phone,0.98,0.896,16,0,0
117,Monday,Family_Event,Night,Cloudy,Medium,Notebook,0.5,0.01,8,1,1
117,Monday,Family_Event,Night,Cloudy,Medium,Phone,0.98,0.81,13,0,0
117,Monday,Family_Event,Night,Cloudy,Medium,Umbrella,0.35,0.505,6,0,1
118,Monday,Other,Morning,Rainy,Short,Umbrella,0.35,0.899,9,3,1
118,Monday,Other,Morning,Rainy,Short,Keys,0.93,0.489,9,0,0
118,Monday,Other,Morning,Rainy,Short,Notebook,0.5,0.314,5,2,1
118,Monday,Other,Morning,Rainy,Short,Wallet,0.95,0.574,10,0,0
118,Monday,Other,Morning,Rainy,Short,Phone,0.98,0.925,28,0,0
118,Monday,Other,Morning,Rainy,Short,ID_Card,0.9,0.382,10,0,0
118,Monday,Other,Morning,Rainy,Short,Water_Bottle,0.45,0.341,3,2,1
119,Tuesday,Office,Morning,Cold,Medium,Charger,0.55,0.811,14,3,1
119,Tuesday,Office,Morning,Cold,Medium,ID_Card,0.9,0.961,15,1,0
119,Tuesday,Office,Morning,Cold,Medium,Laptop,0.8,0.867,17,0,1
119,Tuesday,Office,Morning,Cold,Medium,Umbrella,0.35,0.288,6,0,1
119,Tuesday,Office,Morning,Cold,Medium,Phone,0.98,0.872,16,0,0
119,Tuesday,Office,Morning,Cold,Medium,Earphones,0.4,0.476,3,1,0
119,Tuesday,Office,Morning,Cold,Medium,Notebook,0.5,0.581,8,3,0
119,Tuesday,Office,Morning,Cold,Medium,Keys,0.93,0.676,15,0,1
120,Monday,Gym,Evening,Sunny,Short,Water_Bottle,0.45,0.86,20,1,1
120,Monday,Gym,Evening,Sunny,Short,Phone,0.98,0.699,8,0,1
120,Monday,Gym,Evening,Sunny,Short,Charger,0.55,0.095,3,2,0
121,Thursday,College,Afternoon,Rainy,Long,Earphones,0.4,0.565,8,0,0
121,Thursday,College,Afternoon,Rainy,Long,Umbrella,0.35,0.951,16,0,0
121,Thursday,College,Afternoon,Rainy,Long,ID_Card,0.9,0.96,8,2,0
121,Thursday,College,Afternoon,Rainy,Long,Keys,0.93,0.515,7,1,0
121,Thursday,College,Afternoon,Rainy,Long,Water_Bottle,0.45,0.578,13,1,1
121,Thursday,College,Afternoon,Rainy,Long,Notebook,0.5,0.844,14,1,0
121,Thursday,College,Afternoon,Rainy,Long,Wallet,0.95,0.763,16,0,0
121,Thursday,College,Afternoon,Rainy,Long,Phone,0.98,0.957,11,0,0
122,Friday,Shopping,Evening,Cloudy,Short,Phone,0.98,0.856,13,0,0
122,Friday,Shopping,Evening,Cloudy,Short,Earphones,0.4,0.309,8,0,1
122,Friday,Shopping,Evening,Cloudy,Short,Wallet,0.95,0.99,14,0,0
123,Friday,Other,Afternoon,Sunny,Medium,Charger,0.55,0.381,11,2,0
123,Friday,Other,Afternoon,Sunny,Medium,Wallet,0.95,0.518,9,0,0
123,Friday,Other,Afternoon,Sunny,Medium,Earphones,0.4,0.343,9,2,1
124,Thursday,Friends_House,Evening,Sunny,Short,Phone,0.98,0.849,19,0,0
125,Saturday,Travel,Afternoon,Sunny,Short,Earphones,0.4,0.581,8,1,0
125,Saturday,Travel,Afternoon,Sunny,Short,Wallet,0.95,0.943,17,0,0
125,Saturday,Travel,Afternoon,Sunny,Short,Laptop,0.8,0.477,12,2,0
125,Saturday,Travel,Afternoon,Sunny,Short,ID_Card,0.9,0.962,14,0,0
125,Saturday,Travel,Afternoon,Sunny,Short,Charger,0.55,0.865,14,1,0
126,Thursday,Gym,Afternoon,Sunny,Short,ID_Card,0.9,0.176,5,1,1
126,Thursday,Gym,Afternoon,Sunny,Short,Earphones,0.4,0.816,9,0,0
126,Thursday,Gym,Afternoon,Sunny,Short,Phone,0.98,0.737,14,0,0
126,Thursday,Gym,Afternoon,Sunny,Short,Wallet,0.95,0.325,8,0,0
127,Monday,Other,Evening,Sunny,Short,Charger,0.55,0.355,7,2,0
127,Monday,Other,Evening,Sunny,Short,Keys,0.93,0.548,8,0,0
127,Monday,Other,Evening,Sunny,Short,ID_Card,0.9,0.441,15,0,0
127,Monday,Other,Evening,Sunny,Short,Phone,0.98,0.776,12,0,0
127,Monday,Other,Evening,Sunny,Short,Earphones,0.4,0.399,7,0,0
128,Saturday,Shopping,Afternoon,Cloudy,Short,Keys,0.93,0.579,5,0,0
128,Saturday,Shopping,Afternoon,Cloudy,Short,Phone,0.98,0.775,19,0,0
128,Saturday,Shopping,Afternoon,Cloudy,Short,Wallet,0.95,0.935,14,0,0
128,Saturday,Shopping,Afternoon,Cloudy,Short,ID_Card,0.9,0.403,11,0,0
129,Friday,College,Morning,Rainy,Medium,Umbrella,0.35,0.941,20,1,0
129,Friday,College,Morning,Rainy,Medium,Charger,0.55,0.901,11,1,1
129,Friday,College,Morning,Rainy,Medium,Notebook,0.5,0.921,13,4,0
129,Friday,College,Morning,Rainy,Medium,ID_Card,0.9,0.849,14,0,0
129,Friday,College,Morning,Rainy,Medium,Wallet,0.95,0.729,18,0,0
129,Friday,College,Morning,Rainy,Medium,Phone,0.98,0.964,12,0,0
129,Friday,College,Morning,Rainy,Medium,Water_Bottle,0.45,0.613,13,1,0
129,Friday,College,Morning,Rainy,Medium,Keys,0.93,0.547,8,0,0
129,Friday,College,Morning,Rainy,Medium,Laptop,0.8,0.92,23,0,0
130,Friday,Gym,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.962,14,0,1
130,Friday,Gym,Afternoon,Sunny,Medium,Earphones,0.4,0.863,10,1,1
130,Friday,Gym,Afternoon,Sunny,Medium,Charger,0.55,0.141,4,2,1
130,Friday,Gym,Afternoon,Sunny,Medium,ID_Card,0.9,0.198,6,0,0
131,Thursday,College,Morning,Sunny,Short,Wallet,0.95,0.729,9,0,0
131,Thursday,College,Morning,Sunny,Short,Umbrella,0.35,0.202,6,1,0
131,Thursday,College,Morning,Sunny,Short,Charger,0.55,0.875,9,1,0
131,Thursday,College,Morning,Sunny,Short,Notebook,0.5,0.947,17,0,0
131,Thursday,College,Morning,Sunny,Short,Earphones,0.4,0.551,9,1,1
131,Thursday,College,Morning,Sunny,Short,Laptop,0.8,0.915,21,0,0
131,Thursday,College,Morning,Sunny,Short,Phone,0.98,0.905,13,0,0
132,Thursday,Office,Evening,Sunny,Medium,Wallet,0.95,0.86,12,0,1
132,Thursday,Office,Evening,Sunny,Medium,Phone,0.98,0.982,12,0,0
132,Thursday,Office,Evening,Sunny,Medium,Notebook,0.5,0.628,10,1,0
132,Thursday,Office,Evening,Sunny,Medium,Laptop,0.8,0.876,11,3,0
133,Monday,College,Morning,Rainy,Medium,Notebook,0.5,0.827,13,0,1
133,Monday,College,Morning,Rainy,Medium,ID_Card,0.9,0.894,14,1,0
133,Monday,College,Morning,Rainy,Medium,Water_Bottle,0.45,0.654,17,0,1
133,Monday,College,Morning,Rainy,Medium,Phone,0.98,0.835,12,0,0
133,Monday,College,Morning,Rainy,Medium,Umbrella,0.35,0.814,8,0,0
133,Monday,College,Morning,Rainy,Medium,Laptop,0.8,0.862,8,0,0
134,Thursday,Gym,Morning,Cloudy,Short,Wallet,0.95,0.231,14,0,0
134,Thursday,Gym,Morning,Cloudy,Short,Earphones,0.4,0.863,13,1,0
134,Thursday,Gym,Morning,Cloudy,Short,Water_Bottle,0.45,0.929,16,1,0
135,Saturday,Travel,Morning,Rainy,Short,Earphones,0.4,0.558,13,1,0
135,Saturday,Travel,Morning,Rainy,Short,Phone,0.98,0.915,16,1,0
135,Saturday,Travel,Morning,Rainy,Short,ID_Card,0.9,0.936,16,1,0
135,Saturday,Travel,Morning,Rainy,Short,Umbrella,0.35,0.956,13,3,1
136,Wednesday,Office,Evening,Sunny,Short,Phone,0.98,0.867,17,0,0
136,Wednesday,Office,Evening,Sunny,Short,Charger,0.55,0.782,12,1,0
136,Wednesday,Office,Evening,Sunny,Short,ID_Card,0.9,0.956,18,0,0
136,Wednesday,Office,Evening,Sunny,Short,Earphones,0.4,0.447,9,4,1
136,Wednesday,Office,Evening,Sunny,Short,Laptop,0.8,0.79,12,0,1
136,Wednesday,Office,Evening,Sunny,Short,Wallet,0.95,0.717,14,0,0
137,Friday,Gym,Morning,Sunny,Short,Phone,0.98,0.743,24,0,0
137,Friday,Gym,Morning,Sunny,Short,Wallet,0.95,0.335,3,0,1
137,Friday,Gym,Morning,Sunny,Short,Earphones,0.4,0.849,13,1,0
137,Friday,Gym,Morning,Sunny,Short,Water_Bottle,0.45,0.99,12,0,1
138,Monday,Other,Evening,Cold,Medium,Phone,0.98,0.812,8,0,0
138,Monday,Other,Evening,Cold,Medium,Wallet,0.95,0.628,6,0,0
138,Monday,Other,Evening,Cold,Medium,Keys,0.93,0.567,10,0,0
138,Monday,Other,Evening,Cold,Medium,Notebook,0.5,0.276,8,2,0
139,Wednesday,Friends_House,Evening,Sunny,Long,Keys,0.93,0.608,10,1,0
139,Wednesday,Friends_House,Evening,Sunny,Long,Wallet,0.95,0.539,6,0,0
